name,wer_ev,cer_ev,wer_my,cer_my
p255,37.47514688704437,11.784397182971295,16.72872372002191,28.81277102966255
p256,34.54574567472123,9.584595699201204,10.863738412325324,24.986425303483546
p257,41.4761262733453,13.516314000566776,17.198759634334465,31.24186957256195
p258,38.51799229097789,12.49716553406191,17.53668192582652,29.937638835423304
p259,31.02605528093743,7.8628216902424874,8.133823402042024,21.952065859540344
p260,36.846296132015134,10.694250786771365,13.234814830687867,28.140469657952757
p261,34.960594291775514,10.741389193210377,12.733230355648747,26.638380955992506
p262,38.758202601356906,12.234706005073178,16.409428564883456,30.786766710268505
p263,41.84368020441552,16.196723021887227,25.101140527946356,35.12286895139549
p264,47.40525006149106,18.101867476587373,27.757454653835655,39.36545018988756
p265,38.14938586890653,11.853182051361172,15.540755229689788,30.757837738733013
p266,47.07326953147025,18.05608255830795,26.102024952827556,40.1241729331808
p267,37.18813162495374,11.32494014421699,14.186137493179169,28.35301341733922
p268,30.01111901573632,6.967446097827697,6.526078745096113,22.129717107202108
p269,35.45034100034572,10.654314689617816,14.930871977206056,26.20956872979275
p270,34.95185612925818,10.014439013138265,13.232301077710002,26.749078512017466
p271,36.3804622028136,9.761860128691593,10.386768433993986,25.973192298317677
p272,37.75959432402227,11.307468885796373,15.109407744828406,29.668802544975954
p273,35.682641214319574,10.492451495137132,15.053077417700006,27.076507731678888
p274,32.3330327715767,8.071582740682675,10.122685649566156,23.564588063460338
p275,40.355865350720904,12.598585511876488,19.034143718983117,31.540473953516972
p276,33.31160777066656,8.971857476402164,11.06982041021685,25.844870479409703
p277,46.05685404053257,17.045350342038,25.766345831070648,38.38796198240099
p278,32.06136116018826,8.861461675064724,10.462597776053913,23.119409138716048
p279,37.39948691330417,11.643277454207738,16.032247218693723,27.053863725274265
p280,29.679930192974865,8.805491348214883,11.114066364387288,21.04991967961081
p281,40.23002162379223,14.060245494798766,20.837562533620734,31.375610670531227
p282,38.29713074160662,11.832950387142187,14.222838960776977,28.941454877596033
p283,44.06295490343127,18.393932993611866,26.316570211236098,37.389457715553156
p284,38.740482443960886,11.113066230194365,14.435083653067618,28.917136154896586
p285,42.89765406886227,14.337875292792145,18.999072918535308,34.2655930443316
p286,31.949652567099136,8.172238092185124,8.81269700434417,24.105932927930397
p287,28.614580959773107,6.739852114338815,4.213363373771764,19.180752427988836
p288,36.232024440745406,10.634694279932372,13.74110813319423,26.229340486302423
p292,33.58544558698233,8.7184420853476,9.622598947416462,23.746318426235252
p293,46.06669855568086,17.35623443438916,28.16900178828481,38.17814626781783
p294,33.04341833819475,8.913673735855658,9.93935175672764,22.096237053610654
p295,40.593665352378395,14.466916554241807,21.750610518164933,33.40616389619966
p297,35.88887666933905,11.085884540223168,15.30512501350382,27.18592195119598
p298,35.449977942954696,10.671115473904683,15.35104451091723,26.275007968346824
p299,31.553875738178025,8.433664765750278,8.749012592218643,21.33653946647373
p300,31.72680147911379,8.875433207845251,11.05945429112152,22.376227010374823
p301,29.122162849960006,7.2166015630363765,8.35201414100761,18.879485325963714
p302,36.24861052407518,11.350222849165265,17.01333389302638,26.263307176361828
p303,33.97292342858811,10.045741766607263,13.776484164602477,25.12872828829909
p304,36.89560502015222,11.673019810298603,15.927044423931987,28.685572917812586
p305,36.56955019752701,11.90460204781851,17.092094215753484,27.37954397989325
p306,37.77239295132017,11.991852771699063,18.420356679509993,28.74821360658398
p307,29.229392838802426,7.523616374443556,9.391656316965907,19.550073541528068
p308,37.309943999363945,11.732605345823197,16.264834628963033,27.89834639368004
p310,35.001271971223474,10.003701183758924,13.187889868554302,25.722659030307167
p311,35.8338908645762,10.404309340962763,12.731475421844962,25.9786560941751
p312,37.37801943721051,10.550266638201206,12.8748240655328,27.160108143876474
p313,41.802804285081514,13.61781351746613,20.408263941407785,32.90342534406361
p314,33.868891618189046,9.436455537553943,12.280459302916098,24.285995925199813
p316,33.51983979176353,9.051706861940255,10.0247769170447,23.134741067735035
p317,32.81354928262799,10.024319723060573,14.116223334681706,24.011094970449236
p318,30.45883194069999,7.390541324562182,6.119932802709057,20.261163804318258
p323,34.84704157752161,9.215392512045698,10.636216499411717,26.12211982481353
p326,40.53201532417184,13.25965403090179,21.191513665820562,30.789399555489116
p329,32.85364653236248,8.65309474862757,10.258289903786133,22.675642847009744
p330,32.071511924892306,8.572744899572463,10.376628852739337,23.136819928240985
p333,32.61109853081832,8.927373581408327,10.197684952746243,22.14157100043251
