name,wer_ev,cer_ev,wer_my,cer_my
all_wer_cer,35.497001187190676,11.693690729664336,-1,-1
p225,35.02773289899863,10.686274947049922,13.865906978518048,28.535331187467932
p226,35.91670299910509,9.874435528378278,11.748074659258867,26.341046945305898
p227,33.92560807336931,9.512184708454678,9.907128890451213,26.997509499007837
p228,36.79440264198933,10.647956566233566,13.475621181617727,28.36584901390415
p229,36.042251187768194,10.212648227875487,12.336729738653077,27.019371299187235
p230,40.08359611948061,13.195579434850776,16.769462303459537,32.850616709976016
p231,38.93606874985197,11.543527502548406,15.067285906101704,31.02687349465867
p232,38.08068741429007,11.183041228228987,14.17413288068753,29.354808642524127
p233,35.12974283600595,10.476217832003602,12.506499682327352,26.873231391395855
p234,33.37604432272334,8.938449409777949,9.06654362029391,26.493729371435702
p236,41.140464527348165,13.075486899169173,16.73181185097859,34.10324804576482
p237,37.78802326228285,11.290138935059721,13.674578042779919,28.477254599287377
p238,37.14526065344731,10.49369490021551,13.992421858611285,30.49240760058999
p239,40.6673269036047,12.518201809497498,17.096009870700588,33.14840484313862
p240,34.8459119017175,9.405780282016643,9.867020921746589,26.916370425248697
p241,36.439159212063295,10.248774455143867,11.58688150972331,27.4410363416817
p243,30.083389085882445,8.349113127785388,9.230731323941447,22.56301260297774
p244,37.91013095419338,12.302000045253378,15.588969127502965,32.02683352069143
p245,36.14255315067353,9.645164952807416,10.420675588494495,26.9406954881706
p246,36.87486083349328,9.435051566276822,9.708507662418272,27.672021981952938
p247,39.09803276313792,11.173072116487372,17.82014828996254,31.10107304447458
p248,43.716904415454444,15.069170954887232,21.677207395251337,35.27736125174227
p249,40.27768950753102,14.983743876554621,20.893337755231848,34.56123964734648
p250,38.780191070319695,11.94161616368467,16.94136199583925,30.583916619964917
p251,55.20334616321547,23.473202832601118,37.7296945539916,48.56209983387174
p252,40.06053894157906,12.828093800464991,18.626935062820937,32.763592835487884
p253,42.53603221340065,12.811834367770473,17.533872053872063,35.21472793135345
p254,37.90648716773358,11.177320761767124,14.643403254846634,29.086913225177074
p255,39.567946498662856,12.398916385889516,17.46970960826063,31.09646879523267
p256,36.078435720736586,9.71820093337405,10.267412677699756,27.42464645603634
