name,wer_ev,cer_ev,wer_my,cer_my
p234,4.151826161868571,1.1416357530807648,1.7756177431100029,2.988338645611381
p362,5.488309413213135,1.7525785143489752,4.120128552092608,3.6951897822802495
p240,3.5158796637925493,1.1302883958817207,1.80596223699672,2.988633783832173
p280,6.6593920627938585,2.431058856800852,4.73244459861918,4.337171978882143
p244,9.830362407098365,3.8132263242668003,8.590241406749588,8.67268165099121
p310,7.015876786313515,2.2518263209031386,5.047579368221399,5.462741085069074
p284,7.387828788302288,2.2769176996228024,5.337631259248449,6.124374564613833
p272,6.723962638292258,2.148318490203644,4.923213622791032,5.253312657571846
p277,11.584119568862764,4.648392354145617,9.311569240219852,9.823013882924752
p247,6.684455838912416,2.2335145032030104,6.217956656346751,5.43827583337389
p241,6.458157045975741,2.231485423378088,4.355370785965686,5.282866097841542
p225,6.906111122618298,2.3078976424064233,4.866060846067682,5.324546003270737
p257,8.979539052453188,3.5083859185598176,7.634680869431048,7.4976574928189335
p317,5.169465141469621,1.546972566492096,3.5287507758579046,3.722262268475418
p312,6.295727933220415,1.6502148255375197,3.7728593852833785,4.462490014869959
p230,5.170499958909158,1.56185020582836,3.6808745328526036,4.4832176705386715
p301,4.345982786724239,1.0299384723473364,2.3977469756378706,2.9524642931902405
p347,9.20116823032748,3.170241373798351,7.013477856746852,8.004641113497811
p306,7.751932447584621,2.4471600324873424,5.700449711319276,5.419488231686198
p236,8.323151222206382,2.8118890306116597,6.783149070536744,6.714854208205321
p339,4.039159311649048,1.2021618818926874,3.0715049332070614,3.1066887510549432
p287,5.845842495389417,2.01821784463222,4.190203433469322,4.479799295499128
p262,7.343210452681463,2.5860171946694868,5.181158026970209,5.864736403430554
p282,8.087409269388063,2.7774532345378757,5.5563980494050895,6.979383281709541
p295,9.33019485224065,3.2468668514718835,7.048544667629941,7.420214649601781
p330,4.454124118177868,1.2133242904219022,2.2141803767410337,3.1508609281456037
p267,6.384232581500776,2.360484057605398,5.16600233544016,5.448990696420193
p252,7.521472875119461,2.877730538263642,6.5025279180156295,6.404939231920217
p363,4.457013383969797,1.364089730634005,3.2887164755020564,3.426801323519233
p269,5.205436815168025,1.7679151681576608,3.75741914916556,3.9453863595746053
p316,4.9149357053470055,1.78418943570837,3.7325399801959374,4.048163924324698
p248,9.20798833802753,3.3833118299644624,7.579786729072838,7.54389666424849
p293,10.962513799036925,3.9844475404132127,8.887848974671144,8.710463784548258
total_files_total_wer_cer,6.511677198669703,4.8886989108754415,2.2112657181889768,5.182546782800744
total_by_speakers,6.474945704867518,2.190903705376622,4.8398163049711345,5.142855625984425
